SEQ='C '     NUCCHG=10                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  25455599.3   NPRNTI= 2   NPRNTF= 7
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             1.17E-16  5.01E-17  2.36E-17  1.02E-17  3.06E-18  1.16E-18  4.28E-19  1.11E-19  3.98E-20
    64       3.28E-16  2.32E-16  1.47E-16  1.04E-16  7.32E-17  4.61E-17  3.23E-17  2.24E-17  1.33E-17  8.45E-18
             4.96E-18  2.13E-18  1.01E-18  4.36E-19  1.31E-19  4.96E-20  1.83E-20  4.76E-21  1.70E-21
    65       1.56E-15  1.10E-15  6.98E-16  4.96E-16  3.53E-16  2.29E-16  1.67E-16  1.26E-16  9.11E-17  7.31E-17
             5.75E-17  3.75E-17  2.40E-17  1.36E-17  5.45E-18  2.44E-18  1.02E-18  2.96E-19  1.11E-19
    68       7.30E-16  5.16E-16  3.26E-16  2.31E-16  1.63E-16  1.03E-16  7.23E-17  5.04E-17  3.02E-17  1.93E-17
             1.14E-17  4.96E-18  2.35E-18  1.03E-18  3.08E-19  1.17E-19  4.33E-20  1.13E-20  4.02E-21
    73       3.04E-13  2.15E-13  1.36E-13  9.63E-14  6.82E-14  4.34E-14  3.09E-14  2.22E-14  1.44E-14  1.05E-14
             7.68E-15  5.01E-15  3.53E-15  2.38E-15  1.28E-15  7.30E-16  3.86E-16  1.49E-16  6.69E-17
    76       6.08E-16  4.30E-16  2.73E-16  1.94E-16  1.38E-16  9.01E-17  6.66E-17  5.09E-17  3.82E-17  3.18E-17
             2.59E-17  1.75E-17  1.14E-17  6.59E-18  2.67E-18  1.20E-18  5.04E-19  1.47E-19  5.52E-20
    81       1.62E-13  1.15E-13  7.27E-14  5.15E-14  3.65E-14  2.33E-14  1.66E-14  1.20E-14  7.93E-15  5.87E-15
             4.36E-15  2.90E-15  2.06E-15  1.40E-15  7.58E-16  4.35E-16  2.30E-16  8.89E-17  4.00E-17
    93       7.62E-16  5.40E-16  3.42E-16  2.43E-16  1.74E-16  1.13E-16  8.40E-17  6.46E-17  4.89E-17  4.11E-17
             3.39E-17  2.32E-17  1.52E-17  8.80E-18  3.57E-18  1.61E-18  6.77E-19  1.97E-19  7.42E-20
    97       8.04E-13  5.69E-13  3.60E-13  2.54E-13  1.80E-13  1.14E-13  8.06E-14  5.70E-14  3.57E-14  2.46E-14
             1.63E-14  8.60E-15  4.85E-15  2.52E-15  9.28E-16  4.01E-16  1.63E-16  4.63E-17  1.73E-17
    98       9.56E-14  6.76E-14  4.28E-14  3.02E-14  2.14E-14  1.36E-14  9.60E-15  6.79E-15  4.26E-15  2.93E-15
             1.94E-15  1.03E-15  5.81E-16  3.01E-16  1.11E-16  4.80E-17  1.95E-17  5.55E-18  2.07E-18
    99       4.73E-13  3.34E-13  2.11E-13  1.50E-13  1.06E-13  6.70E-14  4.75E-14  3.36E-14  2.11E-14  1.45E-14
             9.65E-15  5.12E-15  2.90E-15  1.50E-15  5.55E-16  2.40E-16  9.75E-17  2.77E-17  1.03E-17
   100       4.23E-13  2.99E-13  1.89E-13  1.34E-13  9.49E-14  6.02E-14  4.28E-14  3.05E-14  1.94E-14  1.35E-14
             9.10E-15  4.90E-15  2.79E-15  1.46E-15  5.42E-16  2.35E-16  9.56E-17  2.72E-17  1.01E-17
   101       1.39E-13  9.87E-14  6.24E-14  4.42E-14  3.13E-14  1.99E-14  1.41E-14  1.01E-14  6.43E-15  4.49E-15
             3.03E-15  1.63E-15  9.32E-16  4.87E-16  1.81E-16  7.84E-17  3.20E-17  9.10E-18  3.39E-18
   102       2.43E-13  1.72E-13  1.09E-13  7.70E-14  5.45E-14  3.47E-14  2.47E-14  1.76E-14  1.13E-14  7.90E-15
             5.34E-15  2.89E-15  1.66E-15  8.67E-16  3.23E-16  1.40E-16  5.70E-17  1.62E-17  6.05E-18
   103       1.90E-16  1.34E-16  8.52E-17  6.06E-17  4.34E-17  2.85E-17  2.14E-17  1.68E-17  1.33E-17  1.16E-17
             9.98E-18  7.12E-18  4.77E-18  2.80E-18  1.15E-18  5.23E-19  2.20E-19  6.42E-20  2.42E-20
   106       3.05E-16  2.16E-16  1.37E-16  9.69E-17  6.88E-17  4.40E-17  3.16E-17  2.29E-17  1.47E-17  1.00E-17
             6.34E-18  2.94E-18  1.45E-18  6.50E-19  2.00E-19  7.67E-20  2.85E-20  7.44E-21  2.66E-21
   107       1.12E-12  7.93E-13  5.01E-13  3.53E-13  2.48E-13  1.53E-13  1.05E-13  6.99E-14  3.81E-14  2.23E-14
             1.20E-14  4.65E-15  2.07E-15  8.57E-16  2.47E-16  9.24E-17  3.37E-17  8.72E-18  3.11E-18
   110       7.78E-13  5.49E-13  3.47E-13  2.44E-13  1.72E-13  1.06E-13  7.29E-14  4.86E-14  2.66E-14  1.56E-14
             8.43E-15  3.27E-15  1.46E-15  6.05E-16  1.74E-16  6.52E-17  2.38E-17  6.16E-18  2.20E-18
   114       4.51E-13  3.19E-13  2.01E-13  1.42E-13  9.96E-14  6.18E-14  4.24E-14  2.83E-14  1.55E-14  9.14E-15
             4.96E-15  1.93E-15  8.61E-16  3.58E-16  1.03E-16  3.87E-17  1.41E-17  3.65E-18  1.30E-18
   115       2.67E-13  1.89E-13  1.19E-13  8.40E-14  5.90E-14  3.66E-14  2.51E-14  1.68E-14  9.22E-15  5.43E-15
             2.95E-15  1.15E-15  5.13E-16  2.14E-16  6.17E-17  2.31E-17  8.43E-18  2.18E-18  7.77E-19
   121       5.88E-13  4.16E-13  2.62E-13  1.85E-13  1.30E-13  8.08E-14  5.55E-14  3.72E-14  2.06E-14  1.22E-14
             6.64E-15  2.61E-15  1.17E-15  4.86E-16  1.41E-16  5.27E-17  1.93E-17  4.98E-18  1.78E-18
   132       3.33E-13  2.35E-13  1.48E-13  1.04E-13  7.21E-14  4.35E-14  2.86E-14  1.79E-14  8.53E-15  4.37E-15
             2.04E-15  6.53E-16  2.57E-16  9.66E-17  2.55E-17  9.16E-18  3.27E-18  8.31E-19  2.94E-19
   140       1.99E-13  1.41E-13  8.85E-14  6.21E-14  4.32E-14  2.60E-14  1.71E-14  1.07E-14  5.10E-15  2.62E-15
             1.22E-15  3.91E-16  1.54E-16  5.79E-17  1.53E-17  5.49E-18  1.96E-18  4.98E-19  1.76E-19
   143       5.97E-13  4.21E-13  2.65E-13  1.86E-13  1.29E-13  7.79E-14  5.12E-14  3.20E-14  1.53E-14  7.84E-15
             3.65E-15  1.17E-15  4.60E-16  1.73E-16  4.58E-17  1.64E-17  5.86E-18  1.49E-18  5.28E-19
   145       3.55E-13  2.51E-13  1.58E-13  1.11E-13  7.69E-14  4.64E-14  3.05E-14  1.91E-14  9.11E-15  4.68E-15
             2.18E-15  6.99E-16  2.75E-16  1.04E-16  2.73E-17  9.82E-18  3.50E-18  8.90E-19  3.15E-19
   146       4.53E-13  3.19E-13  2.01E-13  1.41E-13  9.80E-14  5.91E-14  3.89E-14  2.43E-14  1.16E-14  5.99E-15
             2.79E-15  8.97E-16  3.53E-16  1.33E-16  3.51E-17  1.26E-17  4.50E-18  1.14E-18  4.05E-19
   147       2.69E-13  1.90E-13  1.19E-13  8.38E-14  5.83E-14  3.52E-14  2.32E-14  1.45E-14  6.94E-15  3.57E-15
             1.67E-15  5.35E-16  2.10E-16  7.92E-17  2.09E-17  7.52E-18  2.68E-18  6.82E-19  2.42E-19
   148       3.96E-13  2.80E-13  1.77E-13  1.25E-13  8.77E-14  5.46E-14  3.76E-14  2.53E-14  1.41E-14  8.37E-15
             4.59E-15  1.81E-15  8.14E-16  3.40E-16  9.86E-17  3.70E-17  1.35E-17  3.50E-18  1.25E-18
   149       1.44E-17  1.02E-17  6.45E-18  4.58E-18  3.26E-18  2.11E-18  1.54E-18  1.14E-18  7.69E-19  5.49E-19
             3.61E-19  1.75E-19  8.81E-20  4.00E-20  1.24E-20  4.81E-21  1.79E-21  4.69E-22  1.68E-22
   157       2.93E-17  2.08E-17  1.32E-17  9.35E-18  6.67E-18  4.33E-18  3.17E-18  2.37E-18  1.62E-18  1.17E-18
             7.79E-19  3.82E-19  1.94E-19  8.85E-20  2.76E-20  1.07E-20  3.98E-21  1.04E-21  3.73E-22
   159       5.00E-17  3.54E-17  2.24E-17  1.59E-17  1.14E-17  7.38E-18  5.41E-18  4.05E-18  2.78E-18  2.01E-18
             1.34E-18  6.59E-19  3.35E-19  1.53E-19  4.77E-20  1.85E-20  6.88E-21  1.80E-21  6.46E-22
   235       1.49E-13  1.05E-13  6.66E-14  4.72E-14  3.34E-14  2.13E-14  1.52E-14  1.09E-14  7.12E-15  5.19E-15
             3.78E-15  2.45E-15  1.71E-15  1.15E-15  6.16E-16  3.52E-16  1.86E-16  7.16E-17  3.22E-17
   236       8.21E-14  5.80E-14  3.67E-14  2.60E-14  1.85E-14  1.18E-14  8.45E-15  6.11E-15  4.04E-15  2.97E-15
             2.19E-15  1.44E-15  1.01E-15  6.84E-16  3.68E-16  2.10E-16  1.11E-16  4.29E-17  1.93E-17
   237       3.92E-13  2.77E-13  1.75E-13  1.24E-13  8.78E-14  5.57E-14  3.95E-14  2.80E-14  1.76E-14  1.21E-14
             8.06E-15  4.27E-15  2.41E-15  1.25E-15  4.61E-16  1.99E-16  8.11E-17  2.31E-17  8.59E-18
   238       4.68E-14  3.31E-14  2.09E-14  1.48E-14  1.05E-14  6.64E-15  4.71E-15  3.34E-15  2.11E-15  1.45E-15
             9.65E-16  5.11E-16  2.89E-16  1.50E-16  5.53E-17  2.39E-17  9.72E-18  2.76E-18  1.03E-18
   239       2.32E-13  1.64E-13  1.04E-13  7.33E-14  5.19E-14  3.29E-14  2.34E-14  1.66E-14  1.05E-14  7.23E-15
             4.81E-15  2.55E-15  1.44E-15  7.48E-16  2.76E-16  1.19E-16  4.86E-17  1.38E-17  5.14E-18
   240       2.14E-13  1.51E-13  9.56E-14  6.77E-14  4.80E-14  3.05E-14  2.17E-14  1.55E-14  9.91E-15  6.92E-15
             4.65E-15  2.49E-15  1.42E-15  7.37E-16  2.73E-16  1.18E-16  4.81E-17  1.37E-17  5.10E-18
   241       7.09E-14  5.01E-14  3.17E-14  2.25E-14  1.59E-14  1.01E-14  7.22E-15  5.16E-15  3.30E-15  2.30E-15
             1.55E-15  8.30E-16  4.72E-16  2.46E-16  9.11E-17  3.94E-17  1.61E-17  4.57E-18  1.70E-18
   242       1.24E-13  8.77E-14  5.55E-14  3.93E-14  2.79E-14  1.78E-14  1.27E-14  9.08E-15  5.82E-15  4.08E-15
             2.75E-15  1.48E-15  8.44E-16  4.40E-16  1.63E-16  7.07E-17  2.88E-17  8.19E-18  3.05E-18
   243       6.52E-13  4.60E-13  2.90E-13  2.05E-13  1.44E-13  8.90E-14  6.09E-14  4.06E-14  2.21E-14  1.29E-14
             6.98E-15  2.70E-15  1.20E-15  4.98E-16  1.44E-16  5.36E-17  1.96E-17  5.06E-18  1.80E-18
   244       4.55E-13  3.21E-13  2.03E-13  1.43E-13  1.00E-13  6.22E-14  4.26E-14  2.84E-14  1.55E-14  9.12E-15
             4.93E-15  1.91E-15  8.51E-16  3.53E-16  1.02E-16  3.81E-17  1.39E-17  3.59E-18  1.28E-18
   245       2.65E-13  1.87E-13  1.18E-13  8.34E-14  5.86E-14  3.64E-14  2.50E-14  1.67E-14  9.15E-15  5.38E-15
             2.92E-15  1.13E-15  5.05E-16  2.10E-16  6.06E-17  2.27E-17  8.27E-18  2.14E-18  7.62E-19
   246       1.58E-13  1.11E-13  7.03E-14  4.95E-14  3.48E-14  2.16E-14  1.48E-14  9.92E-15  5.45E-15  3.21E-15
             1.74E-15  6.78E-16  3.02E-16  1.25E-16  3.62E-17  1.35E-17  4.95E-18  1.28E-18  4.56E-19
   247       3.52E-13  2.48E-13  1.57E-13  1.11E-13  7.77E-14  4.83E-14  3.32E-14  2.23E-14  1.23E-14  7.28E-15
             3.97E-15  1.55E-15  6.93E-16  2.88E-16  8.34E-17  3.12E-17  1.14E-17  2.95E-18  1.05E-18
   248       2.93E-13  2.07E-13  1.30E-13  9.11E-14  6.34E-14  3.82E-14  2.52E-14  1.57E-14  7.49E-15  3.84E-15
             1.79E-15  5.73E-16  2.25E-16  8.46E-17  2.23E-17  8.02E-18  2.86E-18  7.27E-19  2.58E-19
   249       5.25E-13  3.71E-13  2.33E-13  1.64E-13  1.14E-13  6.86E-14  4.52E-14  2.82E-14  1.35E-14  6.90E-15
             3.21E-15  1.03E-15  4.04E-16  1.52E-16  4.02E-17  1.44E-17  5.14E-18  1.31E-18  4.63E-19
   250       1.75E-13  1.24E-13  7.77E-14  5.45E-14  3.79E-14  2.29E-14  1.51E-14  9.40E-15  4.48E-15  2.30E-15
             1.07E-15  3.43E-16  1.35E-16  5.07E-17  1.34E-17  4.81E-18  1.71E-18  4.36E-19  1.54E-19
   251       1.68E-13  1.19E-13  7.43E-14  5.17E-14  3.55E-14  2.06E-14  1.29E-14  7.51E-15  3.16E-15  1.46E-15
             6.19E-16  1.79E-16  6.69E-17  2.44E-17  6.28E-18  2.23E-18  7.92E-19  2.01E-19  7.10E-20
   252       1.01E-13  7.12E-14  4.46E-14  3.10E-14  2.13E-14  1.24E-14  7.75E-15  4.50E-15  1.90E-15  8.77E-16
             3.71E-16  1.08E-16  4.02E-17  1.46E-17  3.77E-18  1.34E-18  4.75E-19  1.20E-19  4.26E-20
   253       2.16E-13  1.52E-13  9.55E-14  6.65E-14  4.56E-14  2.65E-14  1.66E-14  9.65E-15  4.06E-15  1.88E-15
             7.96E-16  2.31E-16  8.61E-17  3.13E-17  8.07E-18  2.87E-18  1.02E-18  2.58E-19  9.13E-20
   254       1.30E-13  9.15E-14  5.73E-14  3.99E-14  2.74E-14  1.59E-14  9.97E-15  5.79E-15  2.44E-15  1.13E-15
             4.77E-16  1.38E-16  5.16E-17  1.88E-17  4.84E-18  1.72E-18  6.11E-19  1.55E-19  5.48E-20
   255       2.65E-13  1.86E-13  1.17E-13  8.13E-14  5.57E-14  3.24E-14  2.03E-14  1.18E-14  4.97E-15  2.30E-15
             9.73E-16  2.82E-16  1.05E-16  3.83E-17  9.86E-18  3.51E-18  1.24E-18  3.15E-19  1.12E-19
   256       1.59E-13  1.12E-13  7.00E-14  4.88E-14  3.34E-14  1.95E-14  1.22E-14  7.08E-15  2.98E-15  1.38E-15
             5.84E-16  1.69E-16  6.31E-17  2.30E-17  5.92E-18  2.11E-18  7.47E-19  1.89E-19  6.70E-20
   257       3.13E-13  2.21E-13  1.39E-13  9.73E-14  6.77E-14  4.08E-14  2.69E-14  1.68E-14  8.02E-15  4.11E-15
             1.92E-15  6.14E-16  2.41E-16  9.08E-17  2.40E-17  8.62E-18  3.07E-18  7.81E-19  2.77E-19
   258       4.01E-13  2.83E-13  1.78E-13  1.25E-13  8.68E-14  5.24E-14  3.45E-14  2.16E-14  1.03E-14  5.30E-15
             2.47E-15  7.92E-16  3.11E-16  1.17E-16  3.09E-17  1.11E-17  3.96E-18  1.01E-18  3.57E-19
   259       2.40E-13  1.70E-13  1.07E-13  7.56E-14  5.32E-14  3.31E-14  2.28E-14  1.54E-14  8.54E-15  5.07E-15
             2.77E-15  1.09E-15  4.87E-16  2.03E-16  5.88E-17  2.20E-17  8.05E-18  2.08E-18  7.42E-19
   260       2.38E-13  1.68E-13  1.06E-13  7.41E-14  5.16E-14  3.11E-14  2.05E-14  1.28E-14  6.14E-15  3.16E-15
             1.47E-15  4.72E-16  1.86E-16  6.99E-17  1.85E-17  6.63E-18  2.36E-18  6.01E-19  2.13E-19
   261       3.90E-16  2.76E-16  1.76E-16  1.26E-16  9.08E-17  6.10E-17  4.72E-17  3.87E-17  3.23E-17  2.84E-17
             2.37E-17  1.59E-17  1.02E-17  5.76E-18  2.29E-18  1.02E-18  4.24E-19  1.23E-19  4.60E-20
   262       1.97E-16  1.39E-16  8.88E-17  6.35E-17  4.59E-17  3.09E-17  2.40E-17  1.98E-17  1.67E-17  1.48E-17
             1.24E-17  8.38E-18  5.38E-18  3.05E-18  1.21E-18  5.41E-19  2.25E-19  6.51E-20  2.44E-20
   263       2.33E-16  1.65E-16  1.05E-16  7.50E-17  5.40E-17  3.59E-17  2.72E-17  2.11E-17  1.51E-17  1.10E-17
             7.19E-18  3.39E-18  1.67E-18  7.47E-19  2.28E-19  8.74E-20  3.24E-20  8.45E-21  3.02E-21
   264       6.50E-18  4.60E-18  2.93E-18  2.09E-18  1.51E-18  1.00E-18  7.63E-19  5.95E-19  4.29E-19  3.14E-19
             2.07E-19  9.83E-20  4.86E-20  2.17E-20  6.63E-21  2.54E-21  9.42E-22  2.46E-22  8.80E-23
   265       8.53E-14  6.03E-14  3.82E-14  2.70E-14  1.92E-14  1.22E-14  8.73E-15  6.27E-15  4.08E-15  2.96E-15
             2.14E-15  1.38E-15  9.62E-16  6.43E-16  3.44E-16  1.96E-16  1.04E-16  3.98E-17  1.79E-17
   266       2.79E-17  1.98E-17  1.26E-17  8.98E-18  6.49E-18  4.34E-18  3.31E-18  2.61E-18  1.90E-18  1.41E-18
             9.33E-19  4.46E-19  2.21E-19  9.90E-20  3.03E-20  1.16E-20  4.31E-21  1.13E-21  4.03E-22
   267       4.78E-14  3.38E-14  2.14E-14  1.52E-14  1.08E-14  6.89E-15  4.94E-15  3.57E-15  2.35E-15  1.72E-15
             1.26E-15  8.16E-16  5.72E-16  3.84E-16  2.06E-16  1.17E-16  6.20E-17  2.39E-17  1.07E-17
   268       2.28E-19  1.62E-19  1.02E-19  7.29E-20  5.21E-20  3.38E-20  2.45E-20  1.76E-20  1.05E-20  6.40E-21
             3.43E-21  1.26E-21  5.27E-22  2.06E-22  5.61E-23  2.04E-23  7.31E-24  1.87E-24  6.62E-25
   269       2.24E-13  1.58E-13  1.00E-13  7.09E-14  5.02E-14  3.18E-14  2.26E-14  1.60E-14  1.01E-14  6.95E-15
             4.61E-15  2.44E-15  1.38E-15  7.13E-16  2.63E-16  1.14E-16  4.62E-17  1.31E-17  4.89E-18
   270       2.68E-14  1.89E-14  1.20E-14  8.47E-15  6.00E-15  3.81E-15  2.70E-15  1.92E-15  1.21E-15  8.32E-16
             5.52E-16  2.92E-16  1.65E-16  8.55E-17  3.15E-17  1.36E-17  5.54E-18  1.57E-18  5.87E-19
   271       1.33E-13  9.39E-14  5.94E-14  4.20E-14  2.98E-14  1.89E-14  1.34E-14  9.53E-15  6.01E-15  4.15E-15
             2.75E-15  1.46E-15  8.23E-16  4.27E-16  1.58E-16  6.80E-17  2.77E-17  7.87E-18  2.93E-18
   272       1.25E-13  8.81E-14  5.57E-14  3.95E-14  2.80E-14  1.78E-14  1.27E-14  9.08E-15  5.78E-15  4.02E-15
             2.69E-15  1.44E-15  8.14E-16  4.23E-16  1.56E-16  6.76E-17  2.75E-17  7.83E-18  2.92E-18
   273       4.14E-14  2.93E-14  1.85E-14  1.31E-14  9.31E-15  5.93E-15  4.23E-15  3.02E-15  1.93E-15  1.34E-15
             8.96E-16  4.78E-16  2.71E-16  1.41E-16  5.22E-17  2.25E-17  9.18E-18  2.61E-18  9.73E-19
   274       7.28E-14  5.15E-14  3.26E-14  2.31E-14  1.64E-14  1.04E-14  7.45E-15  5.34E-15  3.42E-15  2.39E-15
             1.60E-15  8.56E-16  4.86E-16  2.53E-16  9.36E-17  4.05E-17  1.65E-17  4.69E-18  1.75E-18
   275       4.07E-13  2.87E-13  1.81E-13  1.28E-13  8.96E-14  5.55E-14  3.80E-14  2.53E-14  1.37E-14  8.03E-15
             4.32E-15  1.67E-15  7.42E-16  3.08E-16  8.86E-17  3.31E-17  1.21E-17  3.13E-18  1.11E-18
   276       2.85E-13  2.01E-13  1.27E-13  8.96E-14  6.29E-14  3.90E-14  2.67E-14  1.78E-14  9.70E-15  5.68E-15
             3.06E-15  1.19E-15  5.27E-16  2.19E-16  6.30E-17  2.36E-17  8.60E-18  2.22E-18  7.92E-19
   277       1.67E-13  1.18E-13  7.45E-14  5.25E-14  3.69E-14  2.29E-14  1.57E-14  1.05E-14  5.73E-15  3.37E-15
             1.82E-15  7.06E-16  3.14E-16  1.30E-16  3.76E-17  1.41E-17  5.13E-18  1.33E-18  4.73E-19
   278       9.94E-14  7.02E-14  4.43E-14  3.12E-14  2.19E-14  1.36E-14  9.34E-15  6.25E-15  3.42E-15  2.01E-15
             1.09E-15  4.22E-16  1.88E-16  7.80E-17  2.25E-17  8.41E-18  3.07E-18  7.94E-19  2.83E-19
   279       2.23E-13  1.58E-13  9.97E-14  7.03E-14  4.94E-14  3.07E-14  2.11E-14  1.42E-14  7.80E-15  4.60E-15
             2.50E-15  9.73E-16  4.33E-16  1.80E-16  5.20E-17  1.95E-17  7.11E-18  1.84E-18  6.55E-19
   280       2.18E-13  1.54E-13  9.67E-14  6.78E-14  4.72E-14  2.84E-14  1.87E-14  1.17E-14  5.56E-15  2.85E-15
             1.32E-15  4.23E-16  1.66E-16  6.24E-17  1.65E-17  5.92E-18  2.11E-18  5.36E-19  1.90E-19
   281       3.91E-13  2.76E-13  1.74E-13  1.22E-13  8.47E-14  5.11E-14  3.36E-14  2.10E-14  9.99E-15  5.12E-15
             2.38E-15  7.61E-16  2.98E-16  1.12E-16  2.96E-17  1.06E-17  3.79E-18  9.65E-19  3.42E-19
   282       1.30E-13  9.20E-14  5.79E-14  4.06E-14  2.82E-14  1.70E-14  1.12E-14  6.99E-15  3.33E-15  1.70E-15
             7.93E-16  2.53E-16  9.95E-17  3.74E-17  9.88E-18  3.55E-18  1.26E-18  3.21E-19  1.14E-19
   283       1.92E-13  1.35E-13  8.46E-14  5.89E-14  4.04E-14  2.35E-14  1.47E-14  8.55E-15  3.60E-15  1.66E-15
             7.04E-16  2.04E-16  7.61E-17  2.77E-17  7.14E-18  2.54E-18  9.00E-19  2.28E-19  8.07E-20
   284       1.15E-13  8.11E-14  5.08E-14  3.53E-14  2.42E-14  1.41E-14  8.83E-15  5.13E-15  2.16E-15  9.99E-16
             4.23E-16  1.22E-16  4.57E-17  1.66E-17  4.28E-18  1.52E-18  5.40E-19  1.37E-19  4.84E-20
   285       2.47E-13  1.74E-13  1.09E-13  7.57E-14  5.20E-14  3.02E-14  1.89E-14  1.10E-14  4.63E-15  2.14E-15
             9.06E-16  2.62E-16  9.79E-17  3.56E-17  9.18E-18  3.26E-18  1.16E-18  2.93E-19  1.04E-19
   286       1.48E-13  1.04E-13  6.53E-14  4.54E-14  3.12E-14  1.81E-14  1.14E-14  6.60E-15  2.78E-15  1.28E-15
             5.43E-16  1.57E-16  5.87E-17  2.14E-17  5.51E-18  1.96E-18  6.95E-19  1.76E-19  6.23E-20
   287       3.01E-13  2.12E-13  1.33E-13  9.26E-14  6.35E-14  3.69E-14  2.31E-14  1.34E-14  5.66E-15  2.62E-15
             1.11E-15  3.21E-16  1.20E-16  4.35E-17  1.12E-17  3.99E-18  1.42E-18  3.59E-19  1.27E-19
   288       1.81E-13  1.27E-13  7.98E-14  5.55E-14  3.81E-14  2.22E-14  1.39E-14  8.06E-15  3.39E-15  1.57E-15
             6.64E-16  1.92E-16  7.18E-17  2.61E-17  6.73E-18  2.39E-18  8.49E-19  2.15E-19  7.61E-20
   289       2.33E-13  1.64E-13  1.03E-13  7.25E-14  5.04E-14  3.04E-14  2.00E-14  1.25E-14  5.96E-15  3.05E-15
             1.42E-15  4.55E-16  1.78E-16  6.71E-17  1.77E-17  6.36E-18  2.27E-18  5.77E-19  2.04E-19
   290       8.72E-14  6.13E-14  3.82E-14  2.63E-14  1.77E-14  9.84E-15  5.82E-15  3.14E-15  1.19E-15  5.08E-16
             2.02E-16  5.56E-17  2.03E-17  7.29E-18  1.86E-18  6.60E-19  2.34E-19  5.92E-20  2.09E-20
   291       5.23E-14  3.68E-14  2.29E-14  1.58E-14  1.06E-14  5.90E-15  3.49E-15  1.89E-15  7.11E-16  3.05E-16
             1.21E-16  3.34E-17  1.22E-17  4.37E-18  1.12E-18  3.96E-19  1.40E-19  3.55E-20  1.26E-20
   292       1.07E-13  7.50E-14  4.67E-14  3.22E-14  2.17E-14  1.20E-14  7.12E-15  3.84E-15  1.45E-15  6.21E-16
             2.47E-16  6.80E-17  2.48E-17  8.90E-18  2.27E-18  8.07E-19  2.86E-19  7.24E-20  2.56E-20
   293       6.40E-14  4.50E-14  2.80E-14  1.93E-14  1.30E-14  7.21E-15  4.27E-15  2.30E-15  8.70E-16  3.73E-16
             1.48E-16  4.08E-17  1.49E-17  5.34E-18  1.36E-18  4.84E-19  1.71E-19  4.34E-20  1.54E-20
   294       1.26E-13  8.86E-14  5.51E-14  3.80E-14  2.56E-14  1.42E-14  8.41E-15  4.54E-15  1.71E-15  7.34E-16
             2.92E-16  8.04E-17  2.93E-17  1.05E-17  2.69E-18  9.54E-19  3.38E-19  8.55E-20  3.02E-20
   295       7.56E-14  5.32E-14  3.31E-14  2.28E-14  1.54E-14  8.53E-15  5.05E-15  2.72E-15  1.03E-15  4.40E-16
             1.75E-16  4.82E-17  1.76E-17  6.31E-18  1.61E-18  5.72E-19  2.03E-19  5.13E-20  1.81E-20
   296       3.00E-13  2.12E-13  1.33E-13  9.33E-14  6.49E-14  3.92E-14  2.58E-14  1.61E-14  7.69E-15  3.94E-15
             1.83E-15  5.87E-16  2.31E-16  8.67E-17  2.29E-17  8.22E-18  2.93E-18  7.45E-19  2.64E-19
   297       1.54E-13  1.09E-13  6.87E-14  4.85E-14  3.41E-14  2.13E-14  1.46E-14  9.85E-15  5.45E-15  3.23E-15
             1.76E-15  6.86E-16  3.06E-16  1.28E-16  3.68E-17  1.38E-17  5.04E-18  1.30E-18  4.64E-19
   298       1.78E-13  1.26E-13  7.91E-14  5.54E-14  3.86E-14  2.33E-14  1.53E-14  9.59E-15  4.58E-15  2.35E-15
             1.09E-15  3.51E-16  1.38E-16  5.18E-17  1.37E-17  4.91E-18  1.75E-18  4.45E-19  1.58E-19
   299       5.40E-14  3.82E-14  2.42E-14  1.71E-14  1.21E-14  7.74E-15  5.53E-15  3.97E-15  2.57E-15  1.85E-15
             1.34E-15  8.53E-16  5.93E-16  3.96E-16  2.11E-16  1.20E-16  6.35E-17  2.44E-17  1.10E-17
   300       3.06E-14  2.17E-14  1.37E-14  9.73E-15  6.91E-15  4.42E-15  3.17E-15  2.29E-15  1.50E-15  1.09E-15
             7.89E-16  5.07E-16  3.54E-16  2.36E-16  1.26E-16  7.20E-17  3.81E-17  1.46E-17  6.58E-18
   301       1.42E-13  1.00E-13  6.35E-14  4.49E-14  3.18E-14  2.02E-14  1.43E-14  1.01E-14  6.35E-15  4.37E-15
             2.89E-15  1.52E-15  8.58E-16  4.44E-16  1.64E-16  7.07E-17  2.87E-17  8.17E-18  3.04E-18
   302       1.70E-14  1.20E-14  7.59E-15  5.37E-15  3.80E-15  2.41E-15  1.71E-15  1.21E-15  7.61E-16  5.23E-16
             3.46E-16  1.83E-16  1.03E-16  5.33E-17  1.96E-17  8.48E-18  3.45E-18  9.80E-19  3.65E-19
   303       8.42E-14  5.96E-14  3.77E-14  2.67E-14  1.89E-14  1.20E-14  8.50E-15  6.03E-15  3.79E-15  2.61E-15
             1.73E-15  9.12E-16  5.14E-16  2.66E-16  9.82E-17  4.24E-17  1.72E-17  4.90E-18  1.82E-18
   304       7.98E-14  5.65E-14  3.57E-14  2.53E-14  1.79E-14  1.14E-14  8.14E-15  5.81E-15  3.68E-15  2.55E-15
             1.70E-15  9.02E-16  5.10E-16  2.65E-16  9.77E-17  4.22E-17  1.72E-17  4.88E-18  1.82E-18
   305       2.66E-14  1.88E-14  1.19E-14  8.42E-15  5.97E-15  3.80E-15  2.71E-15  1.93E-15  1.23E-15  8.51E-16
