	iz	LowerstatenameImpZeff	UpperstatenameImpZeff	rate(s-1)	Acc	E_i(cm-1)	E_k(cm-1)	Lowerconf	Lowerterm	LowerJ	Upperconf	Upperterm	UpperJ
806	0	2s2,2p1,4p1 3D	2s2,2p(2P^1/2)7d1 2[5/2]	1.10E+04	D	80834.62491	88545.02	2s22p4p	3D	3	2s22p(2P^1/2)7d	2[5/2]^0	3
807	0	2s2,2p1,4p1 3D	2s2,2p(2P^1/2)7d1 2[3/2]	4.20E+02	D	80834.62491	88543.5	2s22p4p	3D	3	2s22p(2P^1/2)7d	2[3/2]^0	2
808	0	2s2,2p1,3s1 1P	2s2,2p1,3p1 3D	1.50E+04	C	61981.83211	69689.49393	2s22p3s	1P^0	1	2s22p3p	3D	1
809	0	2s2,2p1,3d1 3P	2s2,2p1,6p1 3D	3.60E+04	D	79310.86822	87002.31	2s22p3d	3P^0	2	2s22p6p	3D	3
810	0	2s2,2p1,3d1 3P	2s2,2p1,6p1 3D	9.00E+03	D	79310.86822	86965.494	2s22p3d	3P^0	2	2s22p6p	3D	2
811	0	2s2,2p1,3d1 3P	2s2,2p1,6p1 3D	2.70E+04	D	79318.8093	86965.494	2s22p3d	3P^0	1	2s22p6p	3D	2
812	0	2s2,2p1,3d1 3P	2s2,2p1,6p1 3D	1.00E+03	D	79310.86822	86956.176	2s22p3d	3P^0	2	2s22p6p	3D	1
813	0	2s2,2p1,3d1 3P	2s2,2p1,6p1 3D	1.50E+04	D	79318.8093	86956.176	2s22p3d	3P^0	1	2s22p6p	3D	1
814	0	2s2,2p1,3d1 3P	2s2,2p1,6p1 3D	2.00E+04	D	79323.1883	86956.176	2s22p3d	3P^0	0	2s22p6p	3D	1
815	0	2s2,2p1,3p1 3S	2s2,2p1,4s1 1P	7.60E+04	C	70743.97227	78340.29782	2s22p3p	3S	1	2s22p4s	1P^0	1
816	0	2s2,2p1,3p1 3S	2s2,2p1,3d1 3D	9.70E+03	C	70743.97227	78293.51263	2s22p3p	3S	1	2s22p3d	3D^0	1
817	0	2s2,2p1,4p1 3S	2s2,2p(2P^3/2)7d1 2[1/2]	4.20E+04	D	81105.06418	88648.4	2s22p4p	3S	1	2s22p(2P^3/2)7d	2[1/2]^0	0
818	0	2s2,2p1,4p1 3S	2s2,2p(2P^3/2)7d1 2[1/2]	4.20E+04	D	81105.06418	88646.9	2s22p4p	3S	1	2s22p(2P^3/2)7d	2[1/2]^0	1
819	0	2s2,2p1,4p1 3S	2s2,2p(2P^3/2)7d1 2[3/2]	4.20E+04	D	81105.06418	88639.1	2s22p4p	3S	1	2s22p(2P^3/2)7d	2[3/2]^0	2
820	0	2s2,2p1,4p1 3S	2s2,2p(2P^3/2)8s1 2[3/2]	9.00E+04	D	81105.06418	88584.28	2s22p4p	3S	1	2s22p(2P^3/2)8s	2[3/2]^0	2
821	0	2s2,2p1,3p1 3S	2s2,2p1,3d1 3F	5.60E+03	C	70743.97227	78199.09144	2s22p3p	3S	1	2s22p3d	3F^0	2
822	0	2s2,2p1,4p1 3S	2s2,2p(2P^1/2)8s1 2[1/2]	9.00E+04	D	81105.06418	88549.095	2s22p4p	3S	1	2s22p(2P^1/2)8s	2[1/2]^0	1
823	0	2s2,2p1,4p1 3S	2s2,2p(2P^1/2)8s1 2[1/2]	9.00E+04	D	81105.06418	88543.78	2s22p4p	3S	1	2s22p(2P^1/2)8s	2[1/2]^0	0
824	0	2s2,2p1,3p1 3S	2s2,2p1,4s1 3P	6.60E+06	C+	70743.97227	78148.10824	2s22p3p	3S	1	2s22p4s	3P^0	2
825	0	2s2,2p1,4p1 1D	2s2,2p(2P^3/2)8d1 2[3/2]	5.90E+04	C	81769.87089	89164.74	2s22p4p	1D	2	2s22p(2P^3/2)8d	2[3/2]^0	1
826	0	2s2,2p1,3p1 3P	2s2,2p1,3d1 1P	7.00E+03	C	71352.54344	78731.2956	2s22p3p	3P	0	2s22p3d	1P^0	1
827	0	2s2,2p1,3p1 3S	2s2,2p1,4s1 3P	6.50E+06	C+	70743.97227	78116.77336	2s22p3p	3S	1	2s22p4s	3P^0	1
828	0	2s2,2p1,3p1 3P	2s2,2p1,3d1 1P	3.00E+04	C	71364.93596	78731.2956	2s22p3p	3P	1	2s22p3d	1P^0	1
829	0	2s2,2p1,3p1 3S	2s2,2p1,4s1 3P	6.60E+06	C+	70743.97227	78105.00058	2s22p3p	3S	1	2s22p4s	3P^0	0
830	0	2s2,2p1,3p1 3P	2s2,2p1,3d1 1P	3.80E+03	C	71385.40992	78731.2956	2s22p3p	3P	2	2s22p3d	1P^0	1
831	0	2s2,2p1,4p1 3P	2s2,2p(2P^3/2)7d1 2[1/2]	5.00E+04	D	81311.0544	88646.9	2s22p4p	3P	0	2s22p(2P^3/2)7d	2[1/2]^0	1
832	0	2s2,2p1,4p1 3P	2s2,2p(2P^3/2)7d1 2[1/2]	1.40E+05	D	81325.81077	88648.4	2s22p4p	3P	1	2s22p(2P^3/2)7d	2[1/2]^0	0
833	0	2s2,2p1,4p1 3P	2s2,2p(2P^3/2)7d1 2[1/2]	3.50E+04	D	81325.81077	88646.9	2s22p4p	3P	1	2s22p(2P^3/2)7d	2[1/2]^0	1
834	0	2s2,2p1,4p1 3P	2s2,2p(2P^3/2)7d1 2[3/2]	3.50E+04	D	81325.81077	88639.1	2s22p4p	3P	1	2s22p(2P^3/2)7d	2[3/2]^0	2
835	0	2s2,2p1,4p1 3P	2s2,2p(2P^3/2)7d1 2[1/2]	6.00E+04	D	81344.05485	88646.9	2s22p4p	3P	2	2s22p(2P^3/2)7d	2[1/2]^0	1
836	0	2s1,2p3 3D	2s2,2p1,3p1 3P	3.40E+05	B	64086.96961	71385.40992	2s2p3	3D^0	3	2s22p3p	3P	2
837	0	2s1,2p3 3D	2s2,2p1,3p1 3P	3.90E+03	B	64089.899	71385.40992	2s2p3	3D^0	1	2s22p3p	3P	2
838	0	2s2,2p1,4p1 3P	2s2,2p(2P^3/2)7d1 2[3/2]	1.00E+05	D	81344.05485	88639.1	2s22p4p	3P	2	2s22p(2P^3/2)7d	2[3/2]^0	2
839	0	2s1,2p3 3D	2s2,2p1,3p1 3P	5.90E+04	B	64090.99351	71385.40992	2s2p3	3D^0	2	2s22p3p	3P	2
840	0	2s2,2p1,4s1 1P	2s2,2p1,5p1 1S	1.80E+06	C	78340.29782	85625.19	2s22p4s	1P^0	1	2s22p5p	1S	0
841	0	2s2,2p1,4p1 1D	2s2,2p(2P^1/2)8d1 2[5/2]	3.40E+04	C	81769.87089	89054.17	2s22p4p	1D	2	2s22p(2P^1/2)8d	2[5/2]^0	2
842	0	2s2,2p1,4p1 3P	2s2,2p(2P^3/2)7d1 2[5/2]	1.60E+04	D	81325.81077	88604.76	2s22p4p	3P	1	2s22p(2P^3/2)7d	2[5/2]^0	2
843	0	2s1,2p3 3D	2s2,2p1,3p1 3P	9.90E+04	B	64089.899	71364.93596	2s2p3	3D^0	1	2s22p3p	3P	1
844	0	2s1,2p3 3D	2s2,2p1,3p1 3P	3.00E+05	B	64090.99351	71364.93596	2s2p3	3D^0	2	2s22p3p	3P	1
845	0	2s2,2p1,4p1 1P	2s2,2p1,6d1 1P	7.00E+05	D	80562.8855	87830.18	2s22p4p	1P	1	2s22p6d	1P^0	1
846	0	2s1,2p3 3D	2s2,2p1,3p1 3P	4.00E+05	B	64089.899	71352.54344	2s2p3	3D^0	1	2s22p3p	3P	0
847	0	2s2,2p1,4p1 3P	2s2,2p(2P^3/2)7d1 2[5/2]	2.20E+04	D	81344.05485	88606.32	2s22p4p	3P	2	2s22p(2P^3/2)7d	2[5/2]^0	3
848	0	2s2,2p1,4p1 3P	2s2,2p(2P^3/2)7d1 2[5/2]	5.00E+03	D	81344.05485	88604.76	2s22p4p	3P	2	2s22p(2P^3/2)7d	2[5/2]^0	2
849	0	2s2,2p1,4p1 3P	2s2,2p(2P^3/2)8s1 2[3/2]	2.80E+04	D	81325.81077	88584.28	2s22p4p	3P	1	2s22p(2P^3/2)8s	2[3/2]^0	2
850	0	2s2,2p1,4p1 3P	2s2,2p(2P^1/2)7d1 2[3/2]	1.20E+04	D	81311.0544	88558.62	2s22p4p	3P	0	2s22p(2P^1/2)7d	2[3/2]^0	1
851	0	2s2,2p1,4p1 3P	2s2,2p(2P^3/2)8s1 2[3/2]	8.00E+04	D	81344.05485	88584.28	2s22p4p	3P	2	2s22p(2P^3/2)8s	2[3/2]^0	2
852	0	2s2,2p1,4p1 3P	2s2,2p(2P^1/2)8s1 2[1/2]	3.70E+04	D	81311.0544	88549.095	2s22p4p	3P	0	2s22p(2P^1/2)8s	2[1/2]^0	1
853	0	2s2,2p1,4p1 3P	2s2,2p(2P^1/2)7d1 2[3/2]	9.00E+03	D	81325.81077	88558.62	2s22p4p	3P	1	2s22p(2P^1/2)7d	2[3/2]^0	1
854	0	2s2,2p1,4p1 3P	2s2,2p(2P^1/2)8s1 2[1/2]	2.80E+04	D	81325.81077	88549.095	2s22p4p	3P	1	2s22p(2P^1/2)8s	2[1/2]^0	1
855	0	2s2,2p1,4p1 3P	2s2,2p(2P^1/2)8s1 2[1/2]	1.10E+05	D	81325.81077	88543.78	2s22p4p	3P	1	2s22p(2P^1/2)8s	2[1/2]^0	0
856	0	2s2,2p1,4p1 3P	2s2,2p(2P^1/2)7d1 2[3/2]	6.00E+02	D	81344.05485	88558.62	2s22p4p	3P	2	2s22p(2P^1/2)7d	2[3/2]^0	1
857	0	2s2,2p1,4p1 3P	2s2,2p(2P^1/2)8s1 2[1/2]	4.60E+04	D	81344.05485	88549.095	2s22p4p	3P	2	2s22p(2P^1/2)8s	2[1/2]^0	1
858	0	2s2,2p1,3d1 3P	2s2,2p(2P^3/2)5f1 2[5/2]	1.70E+06	D	79310.86822	86482.6727	2s22p3d	3P^0	2	2s22p(2P^3/2)5f	2[5/2]	3
859	0	2s2,2p1,3d1 1D	2s2,2p1,5p1 1P	3.00E+05	B	77679.83311	84851.4691	2s22p3d	1D^0	2	2s22p5p	1P	1
860	0	2s2,2p1,3p1 3P	2s2,2p1,3d1 1F	4.30E+04	C	71385.40992	78529.64651	2s22p3p	3P	2	2s22p3d	1F^0	3
861	0	2s2,2p1,4s1 3P	2s2,2p1,5p1 3P	2.30E+04	D	78116.77336	85203.6756	2s22p4s	3P^0	1	2s22p5p	3P	2
862	0	2s2,2p1,4s1 3P	2s2,2p1,5p1 3P	3.10E+04	D	78105.00058	85188.967	2s22p4s	3P^0	0	2s22p5p	3P	1
863	0	2s2,2p1,4s1 3P	2s2,2p1,5p1 3P	2.30E+04	D	78116.77336	85188.967	2s22p4s	3P^0	1	2s22p5p	3P	1
864	0	2s2,2p1,4p1 1P	2s2,2p1,6d1 1D	4.50E+04	D	80562.8855	87633.77	2s22p4p	1P	1	2s22p6d	1D^0	2
865	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3P	3.20E+04	D	80782.44916	87845.1	2s22p4p	3D	1	2s22p6d	3P^0	0
866	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3P	8.00E+03	D	80782.44916	87843.93	2s22p4p	3D	1	2s22p6d	3P^0	1
867	0	2s2,2p1,4s1 1P	2s2,2p1,5p1 1D	5.10E+05	C	78340.29782	85399.833	2s22p4s	1P^0	1	2s22p5p	1D	2
868	0	2s2,2p1,4s1 3P	2s2,2p1,5p1 3P	7.00E+04	D	78148.10824	85203.6756	2s22p4s	3P^0	2	2s22p5p	3P	2
869	0	2s2,2p1,4s1 3P	2s2,2p1,5p1 3P	9.00E+04	D	78116.77336	85169.66	2s22p4s	3P^0	1	2s22p5p	3P	0
870	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3P	3.20E+02	D	80782.44916	87832.568	2s22p4p	3D	1	2s22p6d	3P^0	2
871	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3P	2.40E+04	D	80801.28887	87843.93	2s22p4p	3D	2	2s22p6d	3P^0	1
872	0	2s2,2p1,4s1 3P	2s2,2p1,5p1 3P	3.80E+04	D	78148.10824	85188.967	2s22p4s	3P^0	2	2s22p5p	3P	1
873	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3P	5.00E+03	D	80801.28887	87832.568	2s22p4p	3D	2	2s22p6d	3P^0	2
874	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3P	2.60E+04	D	80834.62491	87832.568	2s22p4p	3D	3	2s22p6d	3P^0	2
875	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3D	1.30E+04	D	80782.44916	87773.113	2s22p4p	3D	1	2s22p6d	3D^0	2
876	0	2s2,2p1,3p1 3P	2s2,2p1,4s1 1P	6.10E+05	C	71352.54344	78340.29782	2s22p3p	3P	0	2s22p4s	1P^0	1
877	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3D	9.00E+03	D	80801.28887	87777.18	2s22p4p	3D	2	2s22p6d	3D^0	3
878	0	2s2,2p1,3p1 3P	2s2,2p1,4s1 1P	3.90E+05	C	71364.93596	78340.29782	2s22p3p	3P	1	2s22p4s	1P^0	1
879	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3D	6.00E+04	D	80801.28887	87773.113	2s22p4p	3D	2	2s22p6d	3D^0	2
880	0	2s2,2p1,4p1 3D	2s2,2p1,7s1 3P	6.00E+03	D	80782.44916	87753.763	2s22p4p	3D	1	2s22p7s	3P^0	2
881	0	2s2,2p1,3p1 3P	2s2,2p1,4s1 1P	2.50E+04	C	71385.40992	78340.29782	2s22p3p	3P	2	2s22p4s	1P^0	1
882	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3D	6.00E+04	D	80782.44916	87735.33	2s22p4p	3D	1	2s22p6d	3D^0	1
883	0	2s2,2p1,4p1 3D	2s2,2p1,7s1 3P	8.00E+04	D	80801.28887	87753.763	2s22p4p	3D	2	2s22p7s	3P^0	2
884	0	2s2,2p1,3p1 3P	2s2,2p1,3d1 3D	9.90E+06	B	71364.93596	78307.64625	2s22p3p	3P	1	2s22p3d	3D^0	2
885	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3D	7.00E+04	D	80834.62491	87777.18	2s22p4p	3D	3	2s22p6d	3D^0	3
886	0	2s2,2p1,3p1 3P	2s2,2p1,3d1 3D	6.90E+06	B	71352.54344	78293.51263	2s22p3p	3P	0	2s22p3d	3D^0	1
887	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3D	1.30E+04	D	80834.62491	87773.113	2s22p4p	3D	3	2s22p6d	3D^0	2
888	0	2s2,2p1,4p1 3D	2s2,2p1,7s1 3P	1.40E+05	D	80782.44916	87718.583	2s22p4p	3D	1	2s22p7s	3P^0	1
889	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3D	2.10E+04	D	80801.28887	87735.33	2s22p4p	3D	2	2s22p6d	3D^0	1
890	0	2s2,2p1,3p1 3P	2s2,2p1,3d1 3D	1.23E+07	B	71385.40992	78318.26602	2s22p3p	3P	2	2s22p3d	3D^0	3
891	0	2s2,2p1,4p1 3D	2s2,2p1,7s1 3P	5.00E+05	D	80782.44916	87711.39	2s22p4p	3D	1	2s22p7s	3P^0	0
892	0	2s2,2p1,3p1 3P	2s2,2p1,3d1 3D	4.80E+06	B	71364.93596	78293.51263	2s22p3p	3P	1	2s22p3d	3D^0	1
893	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3F	2.30E+05	D	80834.62491	87760.63	2s22p4p	3D	3	2s22p6d	3F^0	4
894	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3F	1.90E+05	D	80782.44916	87708.22	2s22p4p	3D	1	2s22p6d	3F^0	2
895	0	2s2,2p1,3p1 3P	2s2,2p1,3d1 3D	2.80E+06	B	71385.40992	78307.64625	2s22p3p	3P	2	2s22p3d	3D^0	2
896	0	2s2,2p1,4p1 3D	2s2,2p1,7s1 3P	4.60E+05	D	80834.62491	87753.763	2s22p4p	3D	3	2s22p7s	3P^0	2
897	0	2s2,2p1,4p1 3D	2s2,2p1,7s1 3P	4.10E+05	D	80801.28887	87718.583	2s22p4p	3D	2	2s22p7s	3P^0	1
898	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3F	2.00E+05	D	80801.28887	87713.42	2s22p4p	3D	2	2s22p6d	3F^0	3
899	0	2s2,2p1,3d1 3D	2s2,2p1,5p1 3P	3.90E+03	D	78293.51263	85203.6756	2s22p3d	3D^0	1	2s22p5p	3P	2
900	0	2s2,2p1,3p1 3P	2s2,2p1,3d1 3D	2.80E+05	B	71385.40992	78293.51263	2s22p3p	3P	2	2s22p3d	3D^0	1
901	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3F	3.50E+04	D	80801.28887	87708.22	2s22p4p	3D	2	2s22p6d	3F^0	2
902	0	2s2,2p1,3d1 3D	2s2,2p1,5p1 3P	6.00E+04	D	78307.64625	85203.6756	2s22p3d	3D^0	2	2s22p5p	3P	2
903	0	2s2,2p1,3d1 3D	2s2,2p1,5p1 3P	1.00E+05	D	78293.51263	85188.967	2s22p3d	3D^0	1	2s22p5p	3P	1
904	0	2s2,2p1,3d1 3D	2s2,2p1,5p1 3P	3.30E+05	D	78318.26602	85203.6756	2s22p3d	3D^0	3	2s22p5p	3P	2
905	0	2s2,2p1,3d1 3D	2s2,2p1,5p1 3P	2.90E+05	D	78307.64625	85188.967	2s22p3d	3D^0	2	2s22p5p	3P	1
906	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3F	2.50E+04	D	80834.62491	87713.42	2s22p4p	3D	3	2s22p6d	3F^0	3
907	0	2s2,2p1,3d1 3D	2s2,2p1,5p1 3P	3.90E+05	D	78293.51263	85169.66	2s22p3d	3D^0	1	2s22p5p	3P	0
908	0	2s2,2p1,3s1 1P	2s2,2p1,3p1 1P	8.60E+06	B	61981.83211	68856.35208	2s22p3s	1P^0	1	2s22p3p	1P	1
909	0	2s2,2p1,4p1 3D	2s2,2p1,6d1 3F	1.00E+03	D	80834.62491	87708.22	2s22p4p	3D	3	2s22p6d	3F^0	2
910	0	2s2,2p1,3d1 1F	2s2,2p1,5p1 1D	5.20E+05	B	78529.64651	85399.833	2s22p3d	1F^0	3	2s22p5p	1D	2
911	0	2s2,2p1,4p1 1D	2s2,2p(2P^3/2)7d1 2[3/2]	8.30E+04	C	81769.87089	88638.99	2s22p4p	1D	2	2s22p(2P^3/2)7d	2[3/2]^0	1
912	0	2s2,2p1,4p1 1D	2s2,2p(2P^3/2)8s1 2[3/2]	1.30E+05	C	81769.87089	88615.02	2s22p4p	1D	2	2s22p(2P^3/2)8s	2[3/2]^0	1
913	0	2s2,2p1,4s1 3P	2s2,2p1,5p1 3D	5.00E+03	D	78148.10824	84985.0033	2s22p4s	3P^0	2	2s22p5p	3D	3
914	0	2s2,2p1,3p1 3P	2s2,2p1,3d1 3F	2.10E+05	C	71364.93596	78199.09144	2s22p3p	3P	1	2s22p3d	3F^0	2
915	0	2s2,2p1,4s1 3P	2s2,2p1,5p1 3D	4.10E+03	D	78116.77336	84950.41	2s22p4s	3P^0	1	2s22p5p	3D	2
916	0	2s2,2p1,4s1 3P	2s2,2p1,5p1 3D	3.00E+03	D	78105.00058	84935.362	2s22p4s	3P^0	0	2s22p5p	3D	1
917	0	2s2,2p1,3p1 3P	2s2,2p1,3d1 3F	4.80E+05	C	71385.40992	78215.54012	2s22p3p	3P	2	2s22p3d	3F^0	3
918	0	2s2,2p1,4s1 3P	2s2,2p1,5p1 3D	2.20E+03	D	78116.77336	84935.362	2s22p4s	3P^0	1	2s22p5p	3D	1
919	0	2s2,2p1,3p1 3P	2s2,2p1,3d1 3F	4.40E+04	C	71385.40992	78199.09144	2s22p3p	3P	2	2s22p3d	3F^0	2
920	0	2s2,2p1,4s1 3P	2s2,2p1,5p1 3D	1.30E+03	D	78148.10824	84950.41	2s22p4s	3P^0	2	2s22p5p	3D	2
921	0	2s2,2p1,4s1 3P	2s2,2p1,5p1 3D	1.50E+02	D	78148.10824	84935.362	2s22p4s	3P^0	2	2s22p5p	3D	1
922	0	2s2,2p1,3d1 3F	2s2,2p1,5p1 3D	6.00E+02	D	78199.09144	84985.0033	2s22p3d	3F^0	2	2s22p5p	3D	3
923	0	2s2,2p1,3p1 3P	2s2,2p1,4s1 3P	2.31E+05	B	71364.93596	78148.10824	2s22p3p	3P	1	2s22p4s	3P^0	2
924	0	2s2,2p1,3d1 3F	2s2,2p1,5p1 3D	2.10E+04	D	78215.54012	84985.0033	2s22p3d	3F^0	3	2s22p5p	3D	3
925	0	2s2,2p1,3p1 3P	2s2,2p1,4s1 3P	3.80E+05	B	71352.54344	78116.77336	2s22p3p	3P	0	2s22p4s	3P^0	1
926	0	2s2,2p1,3p1 3P	2s2,2p1,4s1 3P	1.38E+06	B	71385.40992	78148.10824	2s22p3p	3P	2	2s22p4s	3P^0	2
927	0	2s2,2p1,3p1 3P	2s2,2p1,4s1 3P	3.90E+05	B	71364.93596	78116.77336	2s22p3p	3P	1	2s22p4s	3P^0	1
928	0	2s2,2p1,3d1 3F	2s2,2p1,5p1 3D	3.00E+04	D	78199.09144	84950.41	2s22p3d	3F^0	2	2s22p5p	3D	2
929	0	2s2,2p1,3p1 3P	2s2,2p1,4s1 3P	1.33E+06	B	71364.93596	78105.00058	2s22p3p	3P	1	2s22p4s	3P^0	0
930	0	2s2,2p1,4p1 3S	2s2,2p1,6d1 3P	9.70E+04	C	81105.06418	87845.1	2s22p4p	3S	1	2s22p6d	3P^0	0
931	0	2s2,2p1,4p1 3S	2s2,2p1,6d1 3P	9.70E+04	C	81105.06418	87843.93	2s22p4p	3S	1	2s22p6d	3P^0	1
932	0	2s2,2p1,3d1 3F	2s2,2p1,5p1 3D	2.60E+05	D	78199.09144	84935.362	2s22p3d	3F^0	2	2s22p5p	3D	1
933	0	2s2,2p1,3d1 3F	2s2,2p1,5p1 3D	2.40E+05	D	78249.96676	84985.0033	2s22p3d	3F^0	4	2s22p5p	3D	3
934	0	2s2,2p1,3d1 3F	2s2,2p1,5p1 3D	2.30E+05	D	78215.54012	84950.41	2s22p3d	3F^0	3	2s22p5p	3D	2
935	0	2s2,2p1,3p1 3P	2s2,2p1,4s1 3P	6.40E+05	B	71385.40992	78116.77336	2s22p3p	3P	2	2s22p4s	3P^0	1
936	0	2s2,2p1,4p1 1D	2s2,2p(2P^1/2)7d1 2[5/2]	4.20E+04	C	81769.87089	88498.63	2s22p4p	1D	2	2s22p(2P^1/2)7d	2[5/2]^0	2
937	0	2s2,2p1,4p1 3S	2s2,2p1,6d1 3P	9.60E+04	C	81105.06418	87832.568	2s22p4p	3S	1	2s22p6d	3P^0	2
938	0	2s2,2p1,3d1 3D	2s2,2p1,5p1 3D	4.60E+03	D	78307.64625	84985.0033	2s22p3d	3D^0	2	2s22p5p	3D	3
939	0	2s2,2p1,3d1 3D	2s2,2p1,5p1 3D	3.60E+04	D	78318.26602	84985.0033	2s22p3d	3D^0	3	2s22p5p	3D	3
940	0	2s2,2p1,3d1 3D	2s2,2p1,5p1 3D	6.00E+03	D	78293.51263	84950.41	2s22p3d	3D^0	1	2s22p5p	3D	2
941	0	2s2,2p1,4p1 3S	2s2,2p1,7s1 3P	1.70E+05	C	81105.06418	87753.763	2s22p4p	3S	1	2s22p7s	3P^0	2
942	0	2s2,2p1,3d1 3D	2s2,2p1,5p1 3D	2.80E+04	D	78307.64625	84950.41	2s22p3d	3D^0	2	2s22p5p	3D	2
943	0	2s2,2p1,3d1 3D	2s2,2p1,5p1 3D	3.00E+04	D	78293.51263	84935.362	2s22p3d	3D^0	1	2s22p5p	3D	1
944	0	2s2,2p1,3d1 3D	2s2,2p1,5p1 3D	6.00E+03	D	78318.26602	84950.41	2s22p3d	3D^0	3	2s22p5p	3D	2
945	0	2s2,2p1,3d1 3D	2s2,2p1,5p1 3D	1.00E+04	D	78307.64625	84935.362	2s22p3d	3D^0	2	2s22p5p	3D	1
946	0	2s2,2p1,4p1 3S	2s2,2p1,7s1 3P	1.70E+05	C	81105.06418	87718.583	2s22p4p	3S	1	2s22p7s	3P^0	1
947	0	2s2,2p1,4p1 3S	2s2,2p1,7s1 3P	1.70E+05	C	81105.06418	87711.39	2s22p4p	3S	1	2s22p7s	3P^0	0
948	0	2s2,2p1,4p1 3P	2s2,2p1,6d1 3P	9.00E+04	D	81311.0544	87843.93	2s22p4p	3P	0	2s22p6d	3P^0	1
949	0	2s2,2p1,4p1 3P	2s2,2p1,6d1 3P	2.70E+05	D	81325.81077	87845.1	2s22p4p	3P	1	2s22p6d	3P^0	0
950	0	2s2,2p1,4p1 3P	2s2,2p1,6d1 3P	7.00E+04	D	81325.81077	87843.93	2s22p4p	3P	1	2s22p6d	3P^0	1
951	0	2s2,2p1,4s1 1P	2s2,2p1,5p1 1P	1.10E+05	C	78340.29782	84851.4691	2s22p4s	1P^0	1	2s22p5p	1P	1
952	0	2s2,2p1,4p1 3P	2s2,2p1,6d1 3P	7.00E+04	D	81325.81077	87832.568	2s22p4p	3P	1	2s22p6d	3P^0	2
953	0	2s2,2p1,4p1 3P	2s2,2p1,6d1 3P	1.10E+05	D	81344.05485	87843.93	2s22p4p	3P	2	2s22p6d	3P^0	1
954	0	2s2,2p1,4p1 3P	2s2,2p1,6d1 3P	2.00E+05	D	81344.05485	87832.568	2s22p4p	3P	2	2s22p6d	3P^0	2
955	0	2s2,2p1,4p1 3P	2s2,2p1,6d1 3D	5.00E+04	D	81325.81077	87773.113	2s22p4p	3P	1	2s22p6d	3D^0	2
956	0	2s2,2p1,4p1 3P	2s2,2p1,6d1 3D	7.00E+04	D	81344.05485	87777.18	2s22p4p	3P	2	2s22p6d	3D^0	3
957	0	2s2,2p1,4p1 3P	2s2,2p1,6d1 3D	1.60E+04	D	81344.05485	87773.113	2s22p4p	3P	2	2s22p6d	3D^0	2
958	0	2s2,2p1,4p1 3P	2s2,2p1,7s1 3P	4.30E+04	D	81325.81077	87753.763	2s22p4p	3P	1	2s22p7s	3P^0	2
959	0	2s2,2p1,4p1 3P	2s2,2p1,6d1 3D	3.60E+04	D	81311.0544	87735.33	2s22p4p	3P	0	2s22p6d	3D^0	1
960	0	2s2,2p1,4p1 3P	2s2,2p1,7s1 3P	1.30E+05	D	81344.05485	87753.763	2s22p4p	3P	2	2s22p7s	3P^0	2
961	0	2s2,2p1,4p1 3P	2s2,2p1,6d1 3D	2.70E+04	D	81325.81077	87735.33	2s22p4p	3P	1	2s22p6d	3D^0	1
962	0	2s2,2p1,4p1 3P	2s2,2p1,7s1 3P	6.00E+04	D	81311.0544	87718.583	2s22p4p	3P	0	2s22p7s	3P^0	1
963	0	2s2,2p1,4p1 3P	2s2,2p1,7s1 3P	4.20E+04	D	81325.81077	87718.583	2s22p4p	3P	1	2s22p7s	3P^0	1
964	0	2s2,2p1,4p1 3P	2s2,2p1,6d1 3D	1.80E+03	D	81344.05485	87735.33	2s22p4p	3P	2	2s22p6d	3D^0	1
965	0	2s2,2p1,4p1 1S	2s2,2p(2P^3/2)7d1 2[3/2]	2.50E+04	D	82251.82041	88638.99	2s22p4p	1S	0	2s22p(2P^3/2)7d	2[3/2]^0	1
966	0	2s2,2p1,4p1 3P	2s2,2p1,7s1 3P	1.70E+05	D	81325.81077	87711.39	2s22p4p	3P	1	2s22p7s	3P^0	0
967	0	2s2,2p1,4p1 3P	2s2,2p1,7s1 3P	7.00E+04	D	81344.05485	87718.583	2s22p4p	3P	2	2s22p7s	3P^0	1
968	0	2s2,2p1,3d1 1D	2s2,2p(2P^3/2)4f1 2[3/2]	1.10E+06	C	77679.83311	84036.4454	2s22p3d	1D^0	2	2s22p(2P^3/2)4f	2[3/2]	2
